pcm_LOGenergy_sma;f0env_sma;pcm_fftMag_mfcc_0_;pcm_fftMag_mfcc_1_;pcm_fftMag_mfcc_2_;pcm_fftMag_mfcc_3_;pcm_fftMag_mfcc_4_;pcm_fftMag_mfcc_5_;pcm_fftMag_mfcc_6_;pcm_fftMag_mfcc_7_;pcm_fftMag_mfcc_8_;pcm_fftMag_mfcc_9_;pcm_fftMag_mfcc_10_;pcm_fftMag_mfcc_11_;pcm_fftMag_mfcc_12_;patient_id;create_date
-10.1398434656176;239.180376921075;3.50543495530219;-6.37227340099356;-3.30634056709193;-6.76231951445124;-3.53180091851151;-10.8030367669324;-8.96574527817893;-8.13812938488534;-1.0924570303489;-16.9486645700747;-7.00195507515971;-5.96241637166502;120.289019945484;102;2018-01-08
-9.55996144220965;228.891856816068;1.74586055016122;-10.4377331325008;-2.66786890439931;-10.2256815897266;-5.92858871637373;-10.5965921000642;-14.7709997373305;-9.23112936237181;-2.48019668087705;-14.4850138583961;-6.3251020024565;-5.8154908175393;123.634741188862;102;2018-01-08
-11.0669901447236;198.684616824121;8.7822805279397;-1.77305234244824;-3.20581480077387;-0.948628571984925;-2.34855127107638;-15.6669971031055;-6.28847642234171;0.587827914024623;2.63099956430151;-17.9366978400301;-8.61355572346834;-5.13144158216884;115.957200643216;102;2018-01-08
-11.1174296177062;235.019367625755;9.65335136609658;2.10977471460362;-4.93827426277666;-2.18251341500543;-1.2708407942998;-15.0020762414789;-10.5181407431087;-7.28217434693662;0.240844674778672;-12.9971457235312;-7.20492873761771;-3.97612611161066;115.129577102616;102;2018-01-08
-11.1059104192308;211.998126487179;7.03211852273718;3.3012259345;-4.85276658143077;-1.907343589;-4.79571543543846;-16.9887476651667;-11.0306072113718;-7.42952976958846;-2.19826891585897;-18.0347295112821;-10.4408945846795;-4.25323553390256;113.919383474359;102;2018-01-08
-15.4137086739667;298.461267039355;-11.9880213201004;-5.6157598223726;-3.29433951713288;-17.5155390228569;-8.94441621822476;-7.61088052615165;-2.56289105911311;-4.95979510226873;4.80248624507816;-0.569717631842088;0.984788525190993;-4.84317070764499;82.3560554898732;102;2018-01-08
-14.612923178296;298.971311268161;-12.4760061595544;-11.1737977431182;-12.84840956287;-12.3882510452843;-6.02095844282355;-6.41334466038316;-2.63157752990357;-2.69372242131318;5.91482793925435;-1.5946044158197;0.28780963210596;-6.60574180259103;87.8237451605381;102;2018-01-08
-16.2036878288536;342.312926729275;-6.73423805307087;-4.94583130524417;-11.7706089066272;-13.5471879562309;-5.38147663343345;-8.38859344075883;-1.24760718717358;-0.570111242331768;7.54972655619333;0.928592952888763;2.00999462433586;-6.98838000262387;77.709657613342;102;2018-01-08
-15.4497885714286;0;-3.30094576483516;-2.40322915824176;-1.51157951703297;0.544397459340659;2.54490245853846;-6.06610308351648;0.929179148791209;2.13456428494505;4.47946477802198;10.0974621775604;7.6159201989011;2.66856304681319;83.9433918681319;102;2018-01-08
-15.6223805154639;0;-3.29403745670103;-2.23811103979381;-2.79732232257732;-1.59619099257732;-0.427728760206186;-9.1971842556701;-2.94406116391753;-0.727090390721649;1.21214772680412;6.66223634876289;6.49956680659794;2.15169320114433;83.3879506185567;102;2018-01-08
-15.7525886170213;0;-1.80200250540426;-1.79976452308511;-1.4696075892234;-2.48941646595745;1.57208097734043;-7.95197123085106;-0.245925911702128;0.876745526595745;3.86280654117021;7.53602153340426;7.41599159468085;3.82779502978723;82.5011541489362;102;2018-01-08
-13.6404224048728;263.417435120029;-7.03155494076102;-0.161278514775349;-10.5519538773096;-8.73953890081781;-3.29433730780097;-4.95118218056843;2.277600178323;-1.59006996937564;3.63919824804102;-0.238779755809172;1.99908404295206;-3.17377933994626;95.6753088122537;102;2018-01-08
-14.614051501006;191.928651609658;-14.3447729558652;-11.9895161451911;-6.54640916685111;-13.3397020684406;-3.2835530517505;-7.58057064935614;-0.955015738370221;-4.07049427271227;3.16719569463783;-1.11039621912475;1.45432583949698;-2.3599144175674;86.7279362877264;102;2018-01-08
-15.1213641428819;239.245033616211;-7.74893207674032;-2.41851998170731;-11.0543020178195;-18.5057152131954;-12.3417159007222;-10.1443863456372;-3.08211712928646;-2.38575324072452;5.28596239992206;-2.81855060317007;-3.82924044191825;-8.86448135161361;84.3522296692068;102;2018-01-08
-13.4814750963165;235.660405488072;-7.07260014069915;-12.8904571860687;-16.3588083089171;-16.2876486508559;-7.32698465753095;-11.1906578077551;-6.83142758266276;-11.5906178976261;1.30429063167432;-6.27616062059238;-3.51011864797899;-3.97738688168406;93.1534439788748;102;2018-01-08
-13.9437887027542;247.616576432288;-7.98253189619241;-13.6901028817469;-10.3306997445822;-16.1576600961041;-2.96271537383615;-9.29080504012971;-4.46107752018959;-11.2719252925266;0.734175075549308;-3.4092386089604;-1.05624440751854;-1.57775904772877;90.04451045818;102;2018-01-08
-13.0925221823797;216.27566435497;-7.3705504453996;-12.5568233918705;-3.78064558216385;-17.5812757235626;-10.2282441381686;-15.7163598576623;-1.89305105967253;-10.5870783388984;-0.485331339849668;-6.13636421174805;-1.31411846083762;-3.42365670734238;96.4187144936488;102;2018-01-08
-13.2831460683462;225.499513241194;-7.77418766361756;-15.3654456742526;-4.49336138256916;-21.263817474523;-11.4085976848378;-9.87375489682225;-5.1384324666816;-16.069542299824;-0.352166543091439;-9.10741256097306;0.0972220389553301;-2.10541264518173;94.5584597772335;102;2018-01-08
-15.3143637751678;0;-8.89759770105705;-3.66565118572148;-1.80133386647651;-1.08602774459396;-4.84302282038758;-6.05272722040268;-3.79069636530201;-2.0022922425;5.02759041607215;2.36059568239933;8.17309225855705;2.63804118424497;86.621221442953;102;2018-01-08
-14.2080280480115;153.774452110355;-3.35383362565192;-10.1923833925855;1.24335013784507;-2.75621166998925;0.649119423785023;-6.5947510903995;-4.49627158333751;-2.83112565399928;4.14509687045862;3.45273566846689;4.2570795665378;-0.968058416732354;93.6020472124686;102;2018-01-08
-14.250386255022;57.4549016952474;-3.57178115292259;-12.0727149995715;3.1175348679465;-6.62881822473586;-1.2083212580926;-9.77942673904767;-6.25704572485105;-0.443087598883635;5.33402851164846;5.56845103291705;6.45959554447085;1.19430506022366;93.1042722121509;102;2018-01-08
-13.1850027464529;185.951372424732;-4.73542436871889;-10.6226600393853;0.474725322190218;-3.33208634359725;1.51999749368762;-10.8443934273476;-2.1780754394583;-4.56440699423919;2.71450265802689;1.26453572973012;3.22665328719033;-0.187800233153305;98.6015354112354;102;2018-01-08
-13.1850027464529;185.951372424732;-4.73542436871889;-10.6226600393853;0.474725322190218;-3.33208634359725;1.51999749368762;-10.8443934273476;-2.1780754394583;-4.56440699423919;2.71450265802689;1.26453572973012;3.22665328719033;-0.187800233153305;98.6015354112354;102;2018-01-08
-12.779839829426;160.924051217462;-11.3075349154993;-21.3665668248973;-9.03280486252773;-8.86720172996863;0.027886645025384;-5.89602718030479;-4.92308984633032;-8.9687339472463;-6.7584842682042;-16.5444588654115;-7.24324445490736;-12.3552857758144;100.063816481811;102;2018-01-08
-11.3359507526765;193.983908343734;-11.6236668759168;-20.3192044659012;-10.4658574555136;-19.5693697296747;-4.92703831215988;-13.380457132734;7.31591958016145;-8.41017411330206;-3.2803802742031;-23.6904164908227;-12.1272426457747;-4.03459743184851;107.637805323753;102;2018-01-08
-11.8085299096993;211.336770611465;-13.1808178141171;-21.7927037067141;-6.30999943088573;-12.9824466241141;-6.02676837821491;-7.52833510192995;0.528579641992836;-3.5661042585714;-3.64930661505465;-18.875276530328;-11.9073600182519;-4.62381488952358;105.139439834957;102;2018-01-08
-13.9320395687798;0;-12.7191882472313;-21.6922937246304;-4.5812490724202;-4.77791338876257;0.654879947806815;-7.52281546832498;5.17420872871887;1.0582805950424;1.1794216625432;-15.4245594445335;-8.05103994372363;-11.1942666478627;93.0886964069156;102;2018-01-08
-13.2055034888925;196.59887388323;-9.17867086126562;-22.2437624755345;-5.80681273857461;-9.76712730718085;-3.66999278527486;-8.45474111881241;-0.325182089852771;-3.9062736470567;-4.03082122479893;-14.1972624547516;-9.08171011555116;-9.07201758005928;96.7997520795573;102;2018-01-08
-15.0216121036662;218.463966599241;-11.9882298301517;-16.7896529780025;-1.88059192216182;-6.12954098456384;-1.28623728307206;-8.02708088950695;-8.14788912984829;-4.21035909948925;-2.51275803136536;-3.87094569381542;0.208021092515803;-2.65285683131479;83.5280062831858;102;2018-01-08
-14.0509752421525;249.333990600043;-3.95427322237348;-23.1651802946402;-14.8302380430322;-4.36694225325176;2.5083735900568;-7.05700949688875;2.22184360514435;0.43602840644053;1.49437187880419;-9.66910731008755;-1.31870730896225;-11.5656895700359;90.9134243903481;102;2018-01-08
-12.3309377786681;213.022247543177;-11.2374309612751;-22.3703639199522;-9.59173764055232;-8.78512193827695;-4.99270430999981;-8.55883502271212;-7.22711094817013;-11.156887157838;-3.94018793590025;-13.2637619202761;-1.07153207331004;-8.96850473571727;101.688734206862;102;2018-01-05
-14.4832767296846;213.149613419678;-15.2299055114477;-8.35914663414832;-5.65087608566409;-9.92156478063401;-8.95983074854899;-7.84786765603175;-0.222080386530813;-7.33480982158958;2.77228301863046;-5.9606944170493;3.78628826021621;-0.633495172607896;86.34993115939;102;2018-01-08
-11.8659251366941;206.458352262309;-2.98484407369437;-12.8343474430915;-6.59482651817637;-7.39741505516778;-1.36655294758749;-8.9705642765666;-3.68675629241301;-8.97121714322621;0.678310871159008;-2.35374617161118;1.87546840844238;0.0186150565863168;106.922410214667;102;2018-01-09
-16.9761526394325;23.3808723238748;-8.90633593740215;-6.75133576788112;-9.65206713430528;-9.59094746584565;-5.1589697964002;-8.91711607693738;-0.90863307065411;-3.29669221187035;3.88984766436522;-3.27121675641514;0.390361740088796;-3.61362855617326;73.5279098874755;102;2018-01-09
-12.99421633522;243.32042829946;-9.31166540646131;-10.6437781910942;-9.40893566931994;-17.8397973677283;-12.8200834863254;-16.1139598743941;-6.45942666756007;-18.3447922625866;0.84495407244618;-5.28795003871315;-2.36382710622279;-3.74018446354438;96.5913067455621;102;2018-01-09
-14.5884375248582;104.57631680347;-6.76295809241575;-9.18748907727394;-8.34298543160664;-13.5208143468253;-10.3754065828131;-16.1371317389082;-11.9533246369907;-9.76414759649049;2.40531898175843;-2.53827598603036;-1.71198336133133;-5.9708994436038;87.1569655722389;102;2018-01-09
-14.1144504360269;0;-13.4427865390236;-10.2656670736532;-8.94539637409091;-13.4525935287879;-6.76720693454545;-7.14159234501683;-0.406819023350168;-1.37531628936027;4.22471423313973;-5.64897543908418;2.36768349814815;-4.43964601587037;91.7695403198653;102;2018-01-09
-13.3857660162913;164.546198411596;-3.83142262014447;-11.3174994205175;3.52173363267894;-1.9817887483103;4.14887822710829;0.0950426320958313;1.33080606075731;-1.45541601526066;6.37152464406756;0.533037969287494;2.54976620388357;-1.29146336575093;98.9171129228558;102;2018-01-09
-12.107540452299;192.452038070378;-3.8146079095843;-12.9943677622896;-2.44230706455755;-12.0812641720178;1.42110556524085;-9.1026784504548;-2.80931911070097;-13.4122587814598;3.76855182508502;-2.43237791326243;2.15881640946262;1.86792714631342;105.291665799187;102;2018-01-09
-13.566266794129;0;-5.00837064581953;-14.3970964219776;2.54741126333913;-3.47948202722016;4.61936279809811;-0.547101396892236;0.291065199110081;-2.26882820092584;7.79701823244631;0.721602535306373;4.30781860582414;-0.595263472510429;97.9086948706064;102;2018-01-09
-13.8468685786828;0;-6.03736643947903;-11.8974622584942;1.86328727912821;-3.38932776153202;5.76456611804927;0.359746505813977;0.595704822287582;-1.22413769062846;7.00513454242685;0.193889218027652;4.65034514689442;-0.767866251139266;96.2872142885872;102;2018-01-09
-13.7338594311612;33.1082463179814;-2.56693417621379;-11.5563371029912;-2.53605845353993;-5.34299447764233;2.28330686354728;-3.59925876243557;-2.48716195576776;-3.07529699920627;5.74621783728319;0.832825664258427;3.5063958205587;-1.65061767723273;96.6961300514454;102;2018-01-09
-13.9232345232901;220.39507546138;-8.83516436704599;-11.6966190559288;-5.02990299206795;-15.9323794987998;-8.10239027684213;-14.8848358204158;-1.70029621538252;-13.5752776574391;-2.74669817640507;-6.429962829514;-1.89330495294222;-4.25391967920784;91.8388234183373;102;2018-01-09
-15.1409455273457;270.646667659308;-9.58505349393778;-6.83294699216257;-10.6566538314516;-9.1111756823703;-4.64135704564275;-8.4998065870996;-2.88946740562218;0.68969932118565;2.17016850996287;-5.69448248067035;1.70939379966372;-6.20876307026769;85.7554047541395;102;2018-01-09
-16.1949273599509;187.733962948403;-9.07729239050025;-7.04878778198157;-11.4395539872678;-12.3842978807998;-4.07946184518251;-10.6931804377189;-2.52548403815577;-2.15575222476437;6.00083021615751;-1.46959878553636;0.376323887923489;-6.48052696981572;78.1101290589681;102;2018-01-09
-10.4424203282056;297.044639081572;-8.28806613609622;-13.5468862102874;-9.03209355628461;-14.3272746075574;-8.33749888093828;-12.645799407711;-6.30187300809846;-5.20174821866673;0.990224990871311;-3.56776813318876;3.7022919839103;-1.60077548257284;114.925701449765;102;2018-01-18
-13.3236152613051;104.747657401259;-11.3251075551231;-17.0979270742959;-3.50917441317086;-0.0663205175546652;6.30592427501431;-3.08360798925298;5.78409687373268;0.908587411565226;2.98349183136374;-13.875668701972;-4.42426944045306;-5.33724811595756;97.5098468746422;102;2018-01-25
-14.0049235005826;128.145596133768;-8.08653372444652;-17.4339071283151;-5.99699280014053;-0.343288740431368;5.82942441560941;1.2560472406179;11.3635319071219;6.1706579834584;4.48689187370776;-17.0461272498602;-4.73166475346982;-6.92291527944715;93.5851656816593;102;2018-01-25
-15.8309616558004;217.479214929885;-16.5296755254544;-8.97740273539191;-2.86196017834677;-12.1983639623937;-2.93549000817556;-5.51907642096358;0.785594600419049;-4.49858790228993;3.65480806014595;-2.21995379188929;1.19550854324132;-1.4374744578503;76.5887980932435;102;2018-01-27
-12.2993115037707;103.469472996481;-2.75421456508296;-5.20755537135244;-4.79095544287883;-6.47240144291101;-2.44766008526194;-4.06916517706385;0.287799580319256;-4.86537706484565;1.62497924724434;-4.21745858700402;1.72729257176471;-3.38929491376471;106.01572571644;102;2018-01-30
-12.2993115037707;103.469472996481;-2.75421456508296;-5.20755537135244;-4.79095544287883;-6.47240144291101;-2.44766008526194;-4.06916517706385;0.287799580319256;-4.86537706484565;1.62497924724434;-4.21745858700402;1.72729257176471;-3.38929491376471;106.01572571644;102;2018-01-30
-15.9830725044881;312.305589505236;-11.2590046894121;-8.00808096007806;-7.06214763640532;-12.9813138314584;-4.72248241108308;-8.25844561593148;-5.44933209852372;-4.32849736672977;5.18603246122427;1.35740869696876;1.88313390459659;-7.90260109441216;79.3520147467407;102;2018-01-30
-12.8768667608359;186.961433475232;-6.74732445667183;-6.47072395684985;-12.2721062835387;-13.7977282907663;-8.68330119506192;-6.16650936275542;1.65060956887771;-3.60551607483746;1.53103921037926;-3.45600493654799;2.90762455709752;-1.4739713907356;100.971377832817;102;2018-02-06
-12.9603298266525;192.140444639659;5.16833135739808;-9.94111017414414;-4.84307231822942;-6.39938046755608;-1.91024250815661;-2.71760380845394;1.58522855979723;-1.85154486045011;5.5776719560865;-2.56270612168949;2.90810656730235;-2.50038358273625;100.047198953092;102;2018-02-06
-14.3812435353535;0;-2.08653758278451;1.11369051158249;6.96599615589226;-12.3266843821549;0.380338639670034;2.03669209451178;-2.03174862461279;-4.2102952420202;4.07770437555556;-11.4833392086296;5.39671411501684;-0.166026881144781;97.1912108080808;102;2018-02-15
-14.0649713823961;205.320618704156;-8.38509779068655;-12.1982873935587;-7.65234350205819;-3.96882371577824;-0.596568360454963;-3.00755159897088;5.14204703613824;0.11032897346846;0.35397340810588;-6.49686014638802;-2.91141404587303;-6.13237787626232;93.8392556088019;102;2018-02-15
-15.257513766009;213.667489165801;-12.0656001609934;-3.45354967045933;-7.17539907793908;-12.6660449455189;-7.51261846019453;-9.13986040510211;-1.51530845697577;-8.27175954954759;-1.16495823261198;-6.94703244978712;-2.00067213819799;-2.58500275665829;82.2822564555209;102;2018-03-02
-13.6184395947302;106.408160451694;-16.3862276988708;-9.65347457337767;-4.92871598031368;-2.12865346278545;3.90796168628482;-13.1101403623714;2.72576465951067;7.05862630003764;5.73168986644918;-11.0894367636888;-3.81986421317942;5.98652784223338;96.4333933877039;102;2018-03-03
-9.98209175522218;235.027406650209;-0.831862511863521;-6.81395169022666;3.06064386762005;-8.95116956629009;2.44205661836232;-1.98312646617622;5.61577853035414;-4.83587659075769;3.00573202412058;1.35676993247854;3.80701367181618;4.39774172055716;121.15791966578;102;2018-03-14
-13.3919169330753;35.2520008946051;-12.982453467562;-14.2249651016617;0.293124539219668;-3.19022353918338;2.19498138425359;-2.57501340005864;-2.2746827140758;6.70025291024243;7.52195232752128;-11.4787506641093;-1.38205838245322;-1.05183980819547;97.414876938311;102;2018-03-14
-13.4907264140678;15.1680004188482;-11.8786539053039;-17.6463377973139;-3.12435295027999;-2.46291357151188;11.712915359855;-3.91791568334578;8.33941929680947;0.898594366218985;3.98780949622604;-15.2583168865377;-7.48430172984384;0.773877064875256;96.6632052424311;102;2018-03-14
-13.8801494768875;1.14920421032357;-7.61104890462134;-21.0929274949923;-5.1693855008178;0.207449706288675;8.11027004102774;-0.958729081473806;2.91103711088983;3.41645432440485;4.45972369396764;-12.9848144891837;-1.63464693953313;-0.583436615262327;94.3095655701079;102;2018-03-14
-16.3180697578149;194.043452355083;-12.3388913954507;-3.77194272481269;-4.59075001310379;-11.2886509347223;0.494910253089226;-5.7386340844264;-2.75212137029681;-2.9013775917104;0.698680076985129;-7.56845985168407;-3.16772235260486;-5.10007354143457;76.619559198786;102;2018-03-14
-12.2627346528662;199.327888132082;-10.9094857777011;-13.8930610856924;-2.64705956671331;-17.1601247639208;-7.21208855500607;-8.1915438259766;5.41351458624029;-1.10483146185135;-2.20719960113588;-11.614939360632;-9.55095648485823;-2.5772774020536;103.078574999665;102;2018-03-15
-10.6410648442712;249.854684996829;-1.00484647613759;-3.8717721087872;4.80245942668103;-3.45749477666542;-0.175006158577782;-6.44235762522569;-10.6468374207267;-9.65204708397104;-7.3890916520766;-7.85572174351022;-2.16006643843534;-8.39699886118257;116.94067486065;102;2018-03-15
-12.2070282606916;222.074882254386;-3.93644155518354;-13.2855027552137;1.1926639388324;-9.90848525215993;-9.77222237057884;-6.27398796310813;-3.79530344207824;-3.92483626560251;0.574922450408238;-0.549879714300161;3.830967165737;-0.0577162185669038;104.569175694831;102;2018-03-15
-12.9384763973483;198.869621813982;-5.96565107436213;-14.8332651776557;0.684859846779229;-10.7456189778158;-7.5613913033861;-4.04494337442166;-1.25460440593088;-2.68569133961832;0.58750396071374;-0.634030300523905;3.18035178304279;-1.86619281413319;101.61347915227;102;2018-03-15
-12.5266782512247;221.489154065163;-3.35504122574429;-16.6373919701794;2.325543610522;-9.6307249877726;-5.09136293951643;-7.99013944609159;-2.71900101791885;-3.46757782287807;0.80078731810571;0.863515141123478;2.37517110608877;0.106832269054224;102.692642161935;102;2018-03-15
-10.6683496923952;229.971136153434;-7.0126987252782;-15.2137926688172;-10.6505677036783;-14.6726458268233;-7.63608520751955;-11.2690196428327;-4.88862475725469;-9.97364866463793;-2.01494879237345;-5.27252183000979;0.674923584507344;-2.62873288369418;113.930239755763;102;2018-03-15
-11.881088020691;210.380258682202;-11.3520012444476;-10.6286938455243;-6.10659985710225;-6.65200098712354;-2.89926620502355;-4.27922856616814;1.22486708135217;-2.90337003913377;1.83761593951145;-4.14600340042648;0.732952631812997;-4.57309634543049;108.101600321414;102;2018-03-15
